genome	rate	I_alg	S_alg	k	d	kmer_count	num_queries	index_bytes	pref
spneumo_pangenome_k32	0.2	sbwt	none	21	1	1582012	1000000	9131288	sbwt.spneumo_pangenome_k32.S_none.k_21.d_1
spneumo_pangenome_k32	0.2	sbwt	none	21	2	1582012	1000000	11730586	sbwt.spneumo_pangenome_k32.S_none.k_21.d_2
spneumo_pangenome_k32	0.2	bwa	prophasm	21	na	1582012	1000000	85616086	bwa.spneumo_pangenome_k32.S_prophasm.k_21.d_na
spneumo_pangenome_k32	0.2	SSHash	prophasm	21	na	1582012	1000000	12383174	sshash.spneumo_pangenome_k32.S_prophasm.k_21.d_na
spneumo_pangenome_k32	0.2	FMSIv02	global	23	na	1652118	1000000	2865093	FMSIv02.spneumo_pangenome_k32.S_global.k_23.d_na
spneumo_pangenome_k32	0.2	fmsi	global	23	na	1652118	1000000	3170971	fmsi.spneumo_pangenome_k32.S_global.k_23.d_na
spneumo_pangenome_k32	0.2	FMSIv02	local	23	1	1652118	1000000	9091800	FMSIv02.spneumo_pangenome_k32.S_local.k_23.d_1
spneumo_pangenome_k32	0.2	FMSIv02	local	23	2	1652118	1000000	7570783	FMSIv02.spneumo_pangenome_k32.S_local.k_23.d_2
spneumo_pangenome_k32	0.2	FMSIv02	local	23	3	1652118	1000000	6420640	FMSIv02.spneumo_pangenome_k32.S_local.k_23.d_3
spneumo_pangenome_k32	0.2	FMSIv02	local	23	4	1652118	1000000	5558407	FMSIv02.spneumo_pangenome_k32.S_local.k_23.d_4
spneumo_pangenome_k32	0.2	FMSIv02	local	23	5	1652118	1000000	4917343	FMSIv02.spneumo_pangenome_k32.S_local.k_23.d_5
spneumo_pangenome_k32	0.2	fmsi	local	23	1	1652118	1000000	10214251	fmsi.spneumo_pangenome_k32.S_local.k_23.d_1
spneumo_pangenome_k32	0.2	fmsi	local	23	2	1652118	1000000	8466611	fmsi.spneumo_pangenome_k32.S_local.k_23.d_2
spneumo_pangenome_k32	0.2	fmsi	local	23	3	1652118	1000000	7165627	fmsi.spneumo_pangenome_k32.S_local.k_23.d_3
spneumo_pangenome_k32	0.2	fmsi	local	23	4	1652118	1000000	6192331	fmsi.spneumo_pangenome_k32.S_local.k_23.d_4
spneumo_pangenome_k32	0.2	fmsi	local	23	5	1652118	1000000	5463955	fmsi.spneumo_pangenome_k32.S_local.k_23.d_5
spneumo_pangenome_k32	0.2	cbl	none	23	na	1652118	1000000	12266270	cbl.spneumo_pangenome_k32.S_none.k_23.d_na
spneumo_pangenome_k32	0.2	sbwt	none	23	0	1652118	1000000	18766712	sbwt.spneumo_pangenome_k32.S_none.k_23.d_0
spneumo_pangenome_k32	0.2	sbwt	none	23	1	1652118	1000000	10926360	sbwt.spneumo_pangenome_k32.S_none.k_23.d_1
spneumo_pangenome_k32	0.2	sbwt	none	23	2	1652118	1000000	13711578	sbwt.spneumo_pangenome_k32.S_none.k_23.d_2
spneumo_pangenome_k32	0.2	bwa	prophasm	23	na	1652118	1000000	94163905	bwa.spneumo_pangenome_k32.S_prophasm.k_23.d_na
spneumo_pangenome_k32	0.2	SSHash	prophasm	23	na	1652118	1000000	13700490	sshash.spneumo_pangenome_k32.S_prophasm.k_23.d_na
spneumo_pangenome_k32	0.2	FMSIv02	global	31	na	1925551	1000000	3634125	FMSIv02.spneumo_pangenome_k32.S_global.k_31.d_na
spneumo_pangenome_k32	0.2	fmsi	global	31	na	1925551	1000000	4050827	fmsi.spneumo_pangenome_k32.S_global.k_31.d_na
spneumo_pangenome_k32	0.2	FMSIv02	local	31	1	1925551	1000000	13920856	FMSIv02.spneumo_pangenome_k32.S_local.k_31.d_1
spneumo_pangenome_k32	0.2	FMSIv02	local	31	2	1925551	1000000	11507032	FMSIv02.spneumo_pangenome_k32.S_local.k_31.d_2
spneumo_pangenome_k32	0.2	FMSIv02	local	31	3	1925551	1000000	9644400	FMSIv02.spneumo_pangenome_k32.S_local.k_31.d_3
spneumo_pangenome_k32	0.2	FMSIv02	local	31	4	1925551	1000000	8226943	FMSIv02.spneumo_pangenome_k32.S_local.k_31.d_4
spneumo_pangenome_k32	0.2	FMSIv02	local	31	5	1925551	1000000	7148967	FMSIv02.spneumo_pangenome_k32.S_local.k_31.d_5
spneumo_pangenome_k32	0.2	fmsi	local	31	1	1925551	1000000	15445691	fmsi.spneumo_pangenome_k32.S_local.k_31.d_1
spneumo_pangenome_k32	0.2	fmsi	local	31	2	1925551	1000000	12759643	fmsi.spneumo_pangenome_k32.S_local.k_31.d_2
spneumo_pangenome_k32	0.2	fmsi	local	31	3	1925551	1000000	10674571	fmsi.spneumo_pangenome_k32.S_local.k_31.d_3
spneumo_pangenome_k32	0.2	fmsi	local	31	4	1925551	1000000	9106003	fmsi.spneumo_pangenome_k32.S_local.k_31.d_4
spneumo_pangenome_k32	0.2	fmsi	local	31	5	1925551	1000000	7908275	fmsi.spneumo_pangenome_k32.S_local.k_31.d_5
spneumo_pangenome_k32	0.2	cbl	none	31	na	1925551	1000000	16880525	cbl.spneumo_pangenome_k32.S_none.k_31.d_na
spneumo_pangenome_k32	0.2	sbwt	none	31	0	1925551	1000000	33730200	sbwt.spneumo_pangenome_k32.S_none.k_31.d_0
spneumo_pangenome_k32	0.2	sbwt	none	31	1	1925551	1000000	19160632	sbwt.spneumo_pangenome_k32.S_none.k_31.d_1
spneumo_pangenome_k32	0.2	sbwt	none	31	2	1925551	1000000	22543154	sbwt.spneumo_pangenome_k32.S_none.k_31.d_2
spneumo_pangenome_k32	0.2	bwa	prophasm	31	na	1925551	1000000	131731254	bwa.spneumo_pangenome_k32.S_prophasm.k_31.d_na
spneumo_pangenome_k32	0.2	SSHash	prophasm	31	na	1925551	1000000	19405970	sshash.spneumo_pangenome_k32.S_prophasm.k_31.d_na
spneumo_pangenome_k32	0.3	FMSIv02	global	15	na	1990388	1000000	2066157	FMSIv02.spneumo_pangenome_k32.S_global.k_15.d_na
spneumo_pangenome_k32	0.3	fmsi	global	15	na	1990388	1000000	2294219	fmsi.spneumo_pangenome_k32.S_global.k_15.d_na
spneumo_pangenome_k32	0.3	FMSIv02	local	15	1	1990388	1000000	6599472	FMSIv02.spneumo_pangenome_k32.S_local.k_15.d_1
spneumo_pangenome_k32	0.3	FMSIv02	local	15	2	1990388	1000000	4938607	FMSIv02.spneumo_pangenome_k32.S_local.k_15.d_2
spneumo_pangenome_k32	0.3	FMSIv02	local	15	3	1990388	1000000	3831757	FMSIv02.spneumo_pangenome_k32.S_local.k_15.d_3
spneumo_pangenome_k32	0.3	FMSIv02	local	15	4	1990388	1000000	3129349	FMSIv02.spneumo_pangenome_k32.S_local.k_15.d_4
spneumo_pangenome_k32	0.3	FMSIv02	local	15	5	1990388	1000000	2724805	FMSIv02.spneumo_pangenome_k32.S_local.k_15.d_5
spneumo_pangenome_k32	0.3	fmsi	local	15	1	1990388	1000000	7889611	fmsi.spneumo_pangenome_k32.S_local.k_15.d_1
spneumo_pangenome_k32	0.3	fmsi	local	15	2	1990388	1000000	5740859	fmsi.spneumo_pangenome_k32.S_local.k_15.d_2
spneumo_pangenome_k32	0.3	fmsi	local	15	3	1990388	1000000	4382363	fmsi.spneumo_pangenome_k32.S_local.k_15.d_3
spneumo_pangenome_k32	0.3	fmsi	local	15	4	1990388	1000000	3548555	fmsi.spneumo_pangenome_k32.S_local.k_15.d_4
spneumo_pangenome_k32	0.3	fmsi	local	15	5	1990388	1000000	3072027	fmsi.spneumo_pangenome_k32.S_local.k_15.d_5
spneumo_pangenome_k32	0.3	cbl	none	15	na	1990388	1000000	11441265	cbl.spneumo_pangenome_k32.S_none.k_15.d_na
spneumo_pangenome_k32	0.3	sbwt	none	15	0	1990388	1000000	8472440	sbwt.spneumo_pangenome_k32.S_none.k_15.d_0
spneumo_pangenome_k32	0.3	sbwt	none	15	1	1990388	1000000	5460312	sbwt.spneumo_pangenome_k32.S_none.k_15.d_1
spneumo_pangenome_k32	0.3	sbwt	none	15	2	1990388	1000000	7640306	sbwt.spneumo_pangenome_k32.S_none.k_15.d_2
spneumo_pangenome_k32	0.3	bwa	prophasm	15	na	1990388	1000000	78343730	bwa.spneumo_pangenome_k32.S_prophasm.k_15.d_na
spneumo_pangenome_k32	0.3	SSHash	prophasm	15	na	1990388	1000000	11262852	sshash.spneumo_pangenome_k32.S_prophasm.k_15.d_na
spneumo_pangenome_k32	0.3	FMSIv02	global	17	na	2151218	1000000	2512693	FMSIv02.spneumo_pangenome_k32.S_global.k_17.d_na
spneumo_pangenome_k32	0.3	fmsi	global	17	na	2151218	1000000	2773099	fmsi.spneumo_pangenome_k32.S_global.k_17.d_na
spneumo_pangenome_k32	0.3	FMSIv02	local	17	1	2151218	1000000	8082120	FMSIv02.spneumo_pangenome_k32.S_local.k_17.d_1
spneumo_pangenome_k32	0.3	FMSIv02	local	17	2	2151218	1000000	6191528	FMSIv02.spneumo_pangenome_k32.S_local.k_17.d_2
spneumo_pangenome_k32	0.3	FMSIv02	local	17	3	2151218	1000000	4957839	FMSIv02.spneumo_pangenome_k32.S_local.k_17.d_3
spneumo_pangenome_k32	0.3	FMSIv02	local	17	4	2151218	1000000	4169053	FMSIv02.spneumo_pangenome_k32.S_local.k_17.d_4
spneumo_pangenome_k32	0.3	FMSIv02	local	17	5	2151218	1000000	3677189	FMSIv02.spneumo_pangenome_k32.S_local.k_17.d_5
spneumo_pangenome_k32	0.3	fmsi	local	17	1	2151218	1000000	9211715	fmsi.spneumo_pangenome_k32.S_local.k_17.d_1
spneumo_pangenome_k32	0.3	fmsi	local	17	2	2151218	1000000	6973963	fmsi.spneumo_pangenome_k32.S_local.k_17.d_2
spneumo_pangenome_k32	0.3	fmsi	local	17	3	2151218	1000000	5543475	fmsi.spneumo_pangenome_k32.S_local.k_17.d_3
spneumo_pangenome_k32	0.3	fmsi	local	17	4	2151218	1000000	4648371	fmsi.spneumo_pangenome_k32.S_local.k_17.d_4
spneumo_pangenome_k32	0.3	fmsi	local	17	5	2151218	1000000	4099035	fmsi.spneumo_pangenome_k32.S_local.k_17.d_5
spneumo_pangenome_k32	0.3	cbl	none	17	na	2151218	1000000	11836169	cbl.spneumo_pangenome_k32.S_none.k_17.d_na
spneumo_pangenome_k32	0.3	sbwt	none	17	0	2151218	1000000	12115672	sbwt.spneumo_pangenome_k32.S_none.k_17.d_0
spneumo_pangenome_k32	0.3	sbwt	none	17	1	2151218	1000000	7571064	sbwt.spneumo_pangenome_k32.S_none.k_17.d_1
spneumo_pangenome_k32	0.3	sbwt	none	17	2	2151218	1000000	10127082	sbwt.spneumo_pangenome_k32.S_none.k_17.d_2
spneumo_pangenome_k32	0.3	bwa	prophasm	17	na	2151218	1000000	91810732	bwa.spneumo_pangenome_k32.S_prophasm.k_17.d_na
spneumo_pangenome_k32	0.3	SSHash	prophasm	17	na	2151218	1000000	13091554	sshash.spneumo_pangenome_k32.S_prophasm.k_17.d_na
spneumo_pangenome_k32	0.3	FMSIv02	global	19	na	2265423	1000000	2809253	FMSIv02.spneumo_pangenome_k32.S_global.k_19.d_na
spneumo_pangenome_k32	0.3	fmsi	global	19	na	2265423	1000000	3100107	fmsi.spneumo_pangenome_k32.S_global.k_19.d_na
spneumo_pangenome_k32	0.3	FMSIv02	local	19	1	2265423	1000000	9390312	FMSIv02.spneumo_pangenome_k32.S_local.k_19.d_1
spneumo_pangenome_k32	0.3	FMSIv02	local	19	2	2265423	1000000	7175223	FMSIv02.spneumo_pangenome_k32.S_local.k_19.d_2
spneumo_pangenome_k32	0.3	FMSIv02	local	19	3	2265423	1000000	5727094	FMSIv02.spneumo_pangenome_k32.S_local.k_19.d_3
spneumo_pangenome_k32	0.3	FMSIv02	local	19	4	2265423	1000000	4794606	FMSIv02.spneumo_pangenome_k32.S_local.k_19.d_4
spneumo_pangenome_k32	0.3	FMSIv02	local	19	5	2265423	1000000	4202797	FMSIv02.spneumo_pangenome_k32.S_local.k_19.d_5
spneumo_pangenome_k32	0.3	fmsi	local	19	1	2265423	1000000	10606763	fmsi.spneumo_pangenome_k32.S_local.k_19.d_1
spneumo_pangenome_k32	0.3	fmsi	local	19	2	2265423	1000000	8031475	fmsi.spneumo_pangenome_k32.S_local.k_19.d_2
spneumo_pangenome_k32	0.3	fmsi	local	19	3	2265423	1000000	6382547	fmsi.spneumo_pangenome_k32.S_local.k_19.d_3
spneumo_pangenome_k32	0.3	fmsi	local	19	4	2265423	1000000	5322619	fmsi.spneumo_pangenome_k32.S_local.k_19.d_4
spneumo_pangenome_k32	0.3	fmsi	local	19	5	2265423	1000000	4659851	fmsi.spneumo_pangenome_k32.S_local.k_19.d_5
spneumo_pangenome_k32	0.3	cbl	none	19	na	2265423	1000000	14208084	cbl.spneumo_pangenome_k32.S_none.k_19.d_na
spneumo_pangenome_k32	0.3	sbwt	none	19	0	2265423	1000000	15857272	sbwt.spneumo_pangenome_k32.S_none.k_19.d_0
spneumo_pangenome_k32	0.3	sbwt	none	19	1	2265423	1000000	9766008	sbwt.spneumo_pangenome_k32.S_none.k_19.d_1
spneumo_pangenome_k32	0.3	sbwt	none	19	2	2265423	1000000	12510874	sbwt.spneumo_pangenome_k32.S_none.k_19.d_2
spneumo_pangenome_k32	0.3	bwa	prophasm	19	na	2265423	1000000	102483277	bwa.spneumo_pangenome_k32.S_prophasm.k_19.d_na
spneumo_pangenome_k32	0.3	SSHash	prophasm	19	na	2265423	1000000	14720818	sshash.spneumo_pangenome_k32.S_prophasm.k_19.d_na
spneumo_pangenome_k32	0.3	FMSIv02	global	21	na	2373018	1000000	3048237	FMSIv02.spneumo_pangenome_k32.S_global.k_21.d_na
spneumo_pangenome_k32	0.3	fmsi	global	21	na	2373018	1000000	3368355	fmsi.spneumo_pangenome_k32.S_global.k_21.d_na
spneumo_pangenome_k32	0.3	FMSIv02	local	21	1	2373018	1000000	10744536	FMSIv02.spneumo_pangenome_k32.S_local.k_21.d_1
spneumo_pangenome_k32	0.3	FMSIv02	local	21	2	2373018	1000000	8166087	FMSIv02.spneumo_pangenome_k32.S_local.k_21.d_2
spneumo_pangenome_k32	0.3	FMSIv02	local	21	3	2373018	1000000	6471319	FMSIv02.spneumo_pangenome_k32.S_local.k_21.d_3
spneumo_pangenome_k32	0.3	FMSIv02	local	21	4	2373018	1000000	5371382	FMSIv02.spneumo_pangenome_k32.S_local.k_21.d_4
spneumo_pangenome_k32	0.3	FMSIv02	local	21	5	2373018	1000000	4660413	FMSIv02.spneumo_pangenome_k32.S_local.k_21.d_5
spneumo_pangenome_k32	0.3	fmsi	local	21	1	2373018	1000000	12115995	fmsi.spneumo_pangenome_k32.S_local.k_21.d_1
spneumo_pangenome_k32	0.3	fmsi	local	21	2	2373018	1000000	9126059	fmsi.spneumo_pangenome_k32.S_local.k_21.d_2
spneumo_pangenome_k32	0.3	fmsi	local	21	3	2373018	1000000	7202539	fmsi.spneumo_pangenome_k32.S_local.k_21.d_3
spneumo_pangenome_k32	0.3	fmsi	local	21	4	2373018	1000000	5954691	fmsi.spneumo_pangenome_k32.S_local.k_21.d_4
spneumo_pangenome_k32	0.3	fmsi	local	21	5	2373018	1000000	5159819	fmsi.spneumo_pangenome_k32.S_local.k_21.d_5
spneumo_pangenome_k32	0.3	cbl	none	21	na	2373018	1000000	14327760	cbl.spneumo_pangenome_k32.S_none.k_21.d_na
spneumo_pangenome_k32	0.3	sbwt	none	21	0	2373018	1000000	19835576	sbwt.spneumo_pangenome_k32.S_none.k_21.d_0
spneumo_pangenome_k32	0.3	sbwt	none	21	1	2373018	1000000	12068952	sbwt.spneumo_pangenome_k32.S_none.k_21.d_1
spneumo_pangenome_k32	0.3	sbwt	none	21	2	2373018	1000000	14971234	sbwt.spneumo_pangenome_k32.S_none.k_21.d_2
spneumo_pangenome_k32	0.3	bwa	prophasm	21	na	2373018	1000000	113301308	bwa.spneumo_pangenome_k32.S_prophasm.k_21.d_na
spneumo_pangenome_k32	0.3	SSHash	prophasm	21	na	2373018	1000000	16645890	sshash.spneumo_pangenome_k32.S_prophasm.k_21.d_na
spneumo_pangenome_k32	0.3	FMSIv02	global	23	na	2478177	1000000	3261757	FMSIv02.spneumo_pangenome_k32.S_global.k_23.d_na
spneumo_pangenome_k32	0.3	fmsi	global	23	na	2478177	1000000	3616739	fmsi.spneumo_pangenome_k32.S_global.k_23.d_na
spneumo_pangenome_k32	0.3	FMSIv02	local	23	1	2478177	1000000	12166473	FMSIv02.spneumo_pangenome_k32.S_local.k_23.d_1
spneumo_pangenome_k32	0.3	FMSIv02	local	23	2	2478177	1000000	9197344	FMSIv02.spneumo_pangenome_k32.S_local.k_23.d_2
spneumo_pangenome_k32	0.3	FMSIv02	local	23	3	2478177	1000000	7236640	FMSIv02.spneumo_pangenome_k32.S_local.k_23.d_3
spneumo_pangenome_k32	0.3	FMSIv02	local	23	4	2478177	1000000	5955223	FMSIv02.spneumo_pangenome_k32.S_local.k_23.d_4
spneumo_pangenome_k32	0.3	FMSIv02	local	23	5	2478177	1000000	5124607	FMSIv02.spneumo_pangenome_k32.S_local.k_23.d_5
spneumo_pangenome_k32	0.3	fmsi	local	23	1	2478177	1000000	13680099	fmsi.spneumo_pangenome_k32.S_local.k_23.d_1
spneumo_pangenome_k32	0.3	fmsi	local	23	2	2478177	1000000	10258611	fmsi.spneumo_pangenome_k32.S_local.k_23.d_2
spneumo_pangenome_k32	0.3	fmsi	local	23	3	2478177	1000000	8043307	fmsi.spneumo_pangenome_k32.S_local.k_23.d_3
spneumo_pangenome_k32	0.3	fmsi	local	23	4	2478177	1000000	6603571	fmsi.spneumo_pangenome_k32.S_local.k_23.d_4
spneumo_pangenome_k32	0.3	fmsi	local	23	5	2478177	1000000	5666699	fmsi.spneumo_pangenome_k32.S_local.k_23.d_5
spneumo_pangenome_k32	0.3	cbl	none	23	na	2478177	1000000	17086874	cbl.spneumo_pangenome_k32.S_none.k_23.d_na
spneumo_pangenome_k32	0.3	sbwt	none	23	0	2478177	1000000	24064824	sbwt.spneumo_pangenome_k32.S_none.k_23.d_0
spneumo_pangenome_k32	0.3	sbwt	none	23	1	2478177	1000000	14524696	sbwt.spneumo_pangenome_k32.S_none.k_23.d_1
spneumo_pangenome_k32	0.3	sbwt	none	23	2	2478177	1000000	17539682	sbwt.spneumo_pangenome_k32.S_none.k_23.d_2
spneumo_pangenome_k32	0.3	bwa	prophasm	23	na	2478177	1000000	124530873	bwa.spneumo_pangenome_k32.S_prophasm.k_23.d_na
spneumo_pangenome_k32	0.3	SSHash	prophasm	23	na	2478177	1000000	18389968	sshash.spneumo_pangenome_k32.S_prophasm.k_23.d_na
spneumo_pangenome_k32	0.3	FMSIv02	global	31	na	2888326	1000000	4023141	FMSIv02.spneumo_pangenome_k32.S_global.k_31.d_na
spneumo_pangenome_k32	0.3	fmsi	global	31	na	2888326	1000000	4494643	fmsi.spneumo_pangenome_k32.S_global.k_31.d_na
spneumo_pangenome_k32	0.3	FMSIv02	local	31	1	2888326	1000000	18566672	FMSIv02.spneumo_pangenome_k32.S_local.k_31.d_1
spneumo_pangenome_k32	0.3	FMSIv02	local	31	2	2888326	1000000	13837904	FMSIv02.spneumo_pangenome_k32.S_local.k_31.d_2
spneumo_pangenome_k32	0.3	FMSIv02	local	31	3	2888326	1000000	10661840	FMSIv02.spneumo_pangenome_k32.S_local.k_31.d_3
spneumo_pangenome_k32	0.3	FMSIv02	local	31	4	2888326	1000000	8547335	FMSIv02.spneumo_pangenome_k32.S_local.k_31.d_4
spneumo_pangenome_k32	0.3	FMSIv02	local	31	5	2888326	1000000	7139951	FMSIv02.spneumo_pangenome_k32.S_local.k_31.d_5
spneumo_pangenome_k32	0.3	fmsi	local	31	1	2888326	1000000	20508875	fmsi.spneumo_pangenome_k32.S_local.k_31.d_1
spneumo_pangenome_k32	0.3	fmsi	local	31	2	2888326	1000000	15276299	fmsi.spneumo_pangenome_k32.S_local.k_31.d_2
spneumo_pangenome_k32	0.3	fmsi	local	31	3	2888326	1000000	11766523	fmsi.spneumo_pangenome_k32.S_local.k_31.d_3
spneumo_pangenome_k32	0.3	fmsi	local	31	4	2888326	1000000	9413307	fmsi.spneumo_pangenome_k32.S_local.k_31.d_4
spneumo_pangenome_k32	0.3	fmsi	local	31	5	2888326	1000000	7855435	fmsi.spneumo_pangenome_k32.S_local.k_31.d_5
spneumo_pangenome_k32	0.3	cbl	none	31	na	2888326	1000000	24132992	cbl.spneumo_pangenome_k32.S_none.k_31.d_na
spneumo_pangenome_k32	0.3	sbwt	none	31	0	2888326	1000000	43413176	sbwt.spneumo_pangenome_k32.S_none.k_31.d_0
spneumo_pangenome_k32	0.3	sbwt	none	31	1	2888326	1000000	25783416	sbwt.spneumo_pangenome_k32.S_none.k_31.d_1
spneumo_pangenome_k32	0.3	sbwt	none	31	2	2888326	1000000	28986522	sbwt.spneumo_pangenome_k32.S_none.k_31.d_2
spneumo_pangenome_k32	0.3	bwa	prophasm	31	na	2888326	1000000	173966954	bwa.spneumo_pangenome_k32.S_prophasm.k_31.d_na
spneumo_pangenome_k32	0.3	SSHash	prophasm	31	na	2888326	1000000	25648762	sshash.spneumo_pangenome_k32.S_prophasm.k_31.d_na
spneumo_pangenome_k32	0.4	FMSIv02	global	15	na	2653851	1000000	2372117	FMSIv02.spneumo_pangenome_k32.S_global.k_15.d_na
spneumo_pangenome_k32	0.4	fmsi	global	15	na	2653851	1000000	2634251	fmsi.spneumo_pangenome_k32.S_global.k_15.d_na
spneumo_pangenome_k32	0.4	FMSIv02	local	15	1	2653851	1000000	7789727	FMSIv02.spneumo_pangenome_k32.S_local.k_15.d_1
spneumo_pangenome_k32	0.4	FMSIv02	local	15	2	2653851	1000000	5399038	FMSIv02.spneumo_pangenome_k32.S_local.k_15.d_2
spneumo_pangenome_k32	0.4	FMSIv02	local	15	3	2653851	1000000	4109165	FMSIv02.spneumo_pangenome_k32.S_local.k_15.d_3
spneumo_pangenome_k32	0.4	FMSIv02	local	15	4	2653851	1000000	3438981	FMSIv02.spneumo_pangenome_k32.S_local.k_15.d_4
spneumo_pangenome_k32	0.4	FMSIv02	local	15	5	2653851	1000000	3092501	FMSIv02.spneumo_pangenome_k32.S_local.k_15.d_5
spneumo_pangenome_k32	0.4	fmsi	local	15	1	2653851	1000000	9353835	fmsi.spneumo_pangenome_k32.S_local.k_15.d_1
spneumo_pangenome_k32	0.4	fmsi	local	15	2	2653851	1000000	6261235	fmsi.spneumo_pangenome_k32.S_local.k_15.d_2
spneumo_pangenome_k32	0.4	fmsi	local	15	3	2653851	1000000	4685147	fmsi.spneumo_pangenome_k32.S_local.k_15.d_3
spneumo_pangenome_k32	0.4	fmsi	local	15	4	2653851	1000000	3895683	fmsi.spneumo_pangenome_k32.S_local.k_15.d_4
spneumo_pangenome_k32	0.4	fmsi	local	15	5	2653851	1000000	3487779	fmsi.spneumo_pangenome_k32.S_local.k_15.d_5
spneumo_pangenome_k32	0.4	cbl	none	15	na	2653851	1000000	14088838	cbl.spneumo_pangenome_k32.S_none.k_15.d_na
spneumo_pangenome_k32	0.4	sbwt	none	15	0	2653851	1000000	9703064	sbwt.spneumo_pangenome_k32.S_none.k_15.d_0
spneumo_pangenome_k32	0.4	sbwt	none	15	1	2653851	1000000	6405720	sbwt.spneumo_pangenome_k32.S_none.k_15.d_1
spneumo_pangenome_k32	0.4	sbwt	none	15	2	2653851	1000000	8704626	sbwt.spneumo_pangenome_k32.S_none.k_15.d_2
spneumo_pangenome_k32	0.4	bwa	prophasm	15	na	2653851	1000000	90365025	bwa.spneumo_pangenome_k32.S_prophasm.k_15.d_na
spneumo_pangenome_k32	0.4	SSHash	prophasm	15	na	2653851	1000000	13222336	sshash.spneumo_pangenome_k32.S_prophasm.k_15.d_na
spneumo_pangenome_k32	0.4	FMSIv02	global	17	na	2868290	1000000	2784581	FMSIv02.spneumo_pangenome_k32.S_global.k_17.d_na
spneumo_pangenome_k32	0.4	fmsi	global	17	na	2868290	1000000	3073483	fmsi.spneumo_pangenome_k32.S_global.k_17.d_na
spneumo_pangenome_k32	0.4	FMSIv02	local	17	1	2868290	1000000	9524705	FMSIv02.spneumo_pangenome_k32.S_local.k_17.d_1
spneumo_pangenome_k32	0.4	FMSIv02	local	17	2	2868290	1000000	6670103	FMSIv02.spneumo_pangenome_k32.S_local.k_17.d_2
spneumo_pangenome_k32	0.4	FMSIv02	local	17	3	2868290	1000000	5090702	FMSIv02.spneumo_pangenome_k32.S_local.k_17.d_3
spneumo_pangenome_k32	0.4	FMSIv02	local	17	4	2868290	1000000	4245501	FMSIv02.spneumo_pangenome_k32.S_local.k_17.d_4
spneumo_pangenome_k32	0.4	FMSIv02	local	17	5	2868290	1000000	3823237	FMSIv02.spneumo_pangenome_k32.S_local.k_17.d_5
spneumo_pangenome_k32	0.4	fmsi	local	17	1	2868290	1000000	10866123	fmsi.spneumo_pangenome_k32.S_local.k_17.d_1
spneumo_pangenome_k32	0.4	fmsi	local	17	2	2868290	1000000	7492875	fmsi.spneumo_pangenome_k32.S_local.k_17.d_2
spneumo_pangenome_k32	0.4	fmsi	local	17	3	2868290	1000000	5670603	fmsi.spneumo_pangenome_k32.S_local.k_17.d_3
spneumo_pangenome_k32	0.4	fmsi	local	17	4	2868290	1000000	4716931	fmsi.spneumo_pangenome_k32.S_local.k_17.d_4
spneumo_pangenome_k32	0.4	fmsi	local	17	5	2868290	1000000	4250147	fmsi.spneumo_pangenome_k32.S_local.k_17.d_5
spneumo_pangenome_k32	0.4	cbl	none	17	na	2868290	1000000	14601877	cbl.spneumo_pangenome_k32.S_none.k_17.d_na
spneumo_pangenome_k32	0.4	sbwt	none	17	0	2868290	1000000	13890648	sbwt.spneumo_pangenome_k32.S_none.k_17.d_0
spneumo_pangenome_k32	0.4	sbwt	none	17	1	2868290	1000000	8992856	sbwt.spneumo_pangenome_k32.S_none.k_17.d_1
spneumo_pangenome_k32	0.4	sbwt	none	17	2	2868290	1000000	11551786	sbwt.spneumo_pangenome_k32.S_none.k_17.d_2
spneumo_pangenome_k32	0.4	bwa	prophasm	17	na	2868290	1000000	105972437	bwa.spneumo_pangenome_k32.S_prophasm.k_17.d_na
spneumo_pangenome_k32	0.4	SSHash	prophasm	17	na	2868290	1000000	15323248	sshash.spneumo_pangenome_k32.S_prophasm.k_17.d_na
spneumo_pangenome_k32	0.4	FMSIv02	global	19	na	3020564	1000000	3050893	FMSIv02.spneumo_pangenome_k32.S_global.k_19.d_na
spneumo_pangenome_k32	0.4	fmsi	global	19	na	3020564	1000000	3370051	fmsi.spneumo_pangenome_k32.S_global.k_19.d_na
spneumo_pangenome_k32	0.4	FMSIv02	local	19	1	3020564	1000000	11044592	FMSIv02.spneumo_pangenome_k32.S_local.k_19.d_1
spneumo_pangenome_k32	0.4	FMSIv02	local	19	2	3020564	1000000	7679447	FMSIv02.spneumo_pangenome_k32.S_local.k_19.d_2
spneumo_pangenome_k32	0.4	FMSIv02	local	19	3	3020564	1000000	5790414	FMSIv02.spneumo_pangenome_k32.S_local.k_19.d_3
spneumo_pangenome_k32	0.4	FMSIv02	local	19	4	3020564	1000000	4743461	FMSIv02.spneumo_pangenome_k32.S_local.k_19.d_4
spneumo_pangenome_k32	0.4	FMSIv02	local	19	5	3020564	1000000	4171941	FMSIv02.spneumo_pangenome_k32.S_local.k_19.d_5
spneumo_pangenome_k32	0.4	fmsi	local	19	1	3020564	1000000	12492139	fmsi.spneumo_pangenome_k32.S_local.k_19.d_1
spneumo_pangenome_k32	0.4	fmsi	local	19	2	3020564	1000000	8572451	fmsi.spneumo_pangenome_k32.S_local.k_19.d_2
spneumo_pangenome_k32	0.4	fmsi	local	19	3	3020564	1000000	6427843	fmsi.spneumo_pangenome_k32.S_local.k_19.d_3
